#"Step","Potential Energy (kJ/mole)","Temperature (K)"
10,478.14971923828125,1.8272419425001072
20,479.4434509277344,3.654380081611148
30,480.1539306640625,4.286568598287964
40,480.4381103515625,6.849810751329116
50,481.7089538574219,8.48787255456555
60,482.50567626953125,10.46724963468467
70,483.7054443359375,11.881173396430674
80,485.3599853515625,12.476150175495425
90,485.52294921875,14.212361943982291
100,486.3775329589844,16.941176907462726
110,488.23529052734375,19.247227140133155
120,491.98516845703125,20.876461747964605
130,494.0013122558594,21.090864676666882
140,492.22845458984375,25.44246773149254
150,496.27001953125,23.64270398176354
160,496.0579528808594,27.003038832897495
170,496.26446533203125,29.94734665306241
180,498.7516174316406,31.39177544402058
190,500.8758239746094,32.45202153127852
200,500.62548828125,37.70045027721419
210,502.1576232910156,34.965376869913285
220,503.9564208984375,36.78498271179845
230,506.5052185058594,35.73901578275798
240,503.4337463378906,41.30287706844867
250,506.40557861328125,39.71984283144719
260,504.58660888671875,44.02799327557475
270,505.3188781738281,46.47004893966305
280,507.9515075683594,45.66754507805521
290,507.28765869140625,46.403513968570536
300,505.9869384765625,51.219472042750496
310,507.70196533203125,50.827686065960705
320,508.6352844238281,53.315269326946705
330,514.9183349609375,47.78585705725741
340,511.444091796875,57.83116109592335
350,517.97412109375,50.4495300029771
360,510.17852783203125,62.13318111627006
370,525.6292724609375,43.76015779146845
380,516.0144653320312,59.873903930263346
390,522.69189453125,52.100576610731345
400,520.0916748046875,55.96242856453564
410,521.0511474609375,61.521029971145836
420,518.9171142578125,68.87037496128242
430,520.06640625,69.06578566269873
440,521.9057006835938,70.61241805209592
450,526.2015380859375,66.31891288069014
460,527.1756591796875,69.96594063031972
470,535.1752319335938,60.67544459217314
480,530.8369140625,72.70727470949338
490,537.34423828125,67.19112674707597
500,531.6891479492188,76.1239913297893
510,533.4576416015625,73.79225574774931
520,530.7714233398438,79.18151719950386
530,532.9111328125,75.64473814211
540,529.418212890625,84.47158127183499
550,528.5194091796875,86.50428670575307
560,530.5969848632812,87.96979399935647
570,535.3937377929688,78.57961385797424
580,531.3218383789062,86.16727690031975
590,534.941650390625,81.02379513062196
600,533.5911865234375,91.42387795236819
610,541.5059814453125,79.12277295358207
620,541.4271240234375,85.80260329891557
630,547.2548217773438,77.7745380956387
640,540.1058959960938,87.45824914920028
650,547.8849487304688,73.92597298045261
660,536.7709350585938,88.00912805712211
670,544.0023193359375,75.20826943609615
680,533.6935424804688,92.36015344433743
690,543.612548828125,81.05005504678662
700,534.8460083007812,94.68680522048814
710,542.8771362304688,87.8583419619575
720,541.9640502929688,94.6673729896848
730,548.4983520507812,91.39651533233852
740,541.5137329101562,94.72074792918315
750,544.145263671875,93.39726603213894
760,541.9390869140625,100.32803368186441
770,550.6481323242188,94.77273935946705
780,546.732666015625,106.24350404446244
790,547.9476928710938,107.86040094377829
800,550.62548828125,106.45591281652892
810,548.261474609375,108.9116038721891
820,554.6837158203125,97.2781743668025
830,557.5752563476562,94.68582143490578
840,555.7195434570312,102.55834383580118
850,552.786865234375,109.15058163142612
860,554.458984375,104.02177697607104
870,561.6593627929688,95.85153372145571
880,561.5883178710938,105.2223315910524
890,564.4977416992188,101.0361682634871
900,548.4149169921875,128.17251897201703
910,568.7039794921875,104.35452684067025
920,547.1397705078125,126.61027713280187
930,559.3104858398438,115.7952890152128
940,551.838623046875,125.21158349402997
950,557.7191772460938,121.39024161695662
960,547.1531982421875,134.3895686311047
970,570.7092895507812,111.57476796322453
980,570.6585693359375,113.940755421019
990,566.0245971679688,121.84868442344599
1000,557.7794799804688,136.05021572965325
1010,566.6439208984375,130.07021462768867
1020,567.6189575195312,123.82482705334515
1030,571.92236328125,121.89972295856671
1040,564.9532470703125,128.76949617017203
1050,572.5372314453125,122.84069529256668
1060,564.2509765625,131.90795192222672
1070,572.4833984375,129.0987116606192
1080,567.393798828125,133.94714299942137
1090,568.31591796875,136.01453355182232
1100,563.2815551757812,145.44815173928487
1110,564.6209106445312,145.24214352205257
1120,568.2855834960938,135.15052869908342
1130,557.6818237304688,156.0392181678578
1140,575.9036865234375,135.8895229518879
1150,572.1175537109375,142.68225596814443
1160,572.0718994140625,151.5928350500011
1170,582.2705688476562,136.95885314031693
1180,572.3232421875,146.98389996239857
1190,586.887939453125,126.13313203940541
1200,568.657470703125,154.76055780201963
1210,597.3409423828125,117.8663044634098
1220,563.386474609375,161.44584285055402
1230,584.2124633789062,146.2617798078556
1240,578.9522705078125,143.01923292384564
1250,581.6387939453125,148.39132158494033
1260,577.1642456054688,153.907295440405
1270,585.9533081054688,146.69997949385365
1280,587.343017578125,146.48095317612865
1290,578.1446533203125,163.1265674996691
1300,597.6558227539062,139.97404584181953
1310,590.7720336914062,149.28211368514752
1320,575.8756103515625,167.63213888405338
1330,590.7055053710938,154.80086875209093
1340,593.305419921875,150.26465982064678
1350,587.1249389648438,165.10896989088894
1360,596.747802734375,159.0894762902786
1370,595.5447998046875,167.23203117847007
1380,597.689208984375,161.38903576564584
1390,601.3152465820312,162.41042837513268
1400,618.3438720703125,143.41628828902324
1410,597.6677856445312,168.93413351403777
1420,592.1302490234375,180.83267332472914
1430,613.5089111328125,157.10953679309208
1440,591.2967529296875,184.57420948061966
1450,598.0911865234375,179.05683331081187
1460,597.05078125,180.95900879119233
1470,611.455078125,162.8295986559791
1480,603.8199462890625,175.9620849945617
1490,618.3162231445312,165.79196877862933
1500,612.1464233398438,170.8224936140403
1510,616.2398071289062,170.79575511242376
1520,600.2371826171875,192.7056094539008
1530,614.360107421875,179.06653157454488
1540,610.2252197265625,178.64861861677454
1550,605.501220703125,192.82657341765523
1560,613.76123046875,182.6319221078737
1570,610.2006225585938,183.55680169847136
1580,611.4818115234375,184.90400955483813
1590,621.4590454101562,169.23642549819706
1600,622.215087890625,169.80630509395132
1610,622.2438354492188,170.68103621649777
1620,612.6329345703125,187.48620155655377
1630,637.7138671875,158.20523945685815
1640,629.2623291015625,175.67746820901368
1650,638.8926391601562,169.11415852056157
1660,635.0982666015625,174.42238040819637
1670,614.7520751953125,205.7973335867714
1680,640.6212158203125,170.41960011169812
1690,616.2566528320312,194.5484633814771
1700,618.4549560546875,195.1957082950775
1710,596.2866821289062,221.0179454204275
1720,620.2194213867188,192.5073256161961
1730,598.5581665039062,216.48117022676053
1740,625.8174438476562,188.5841596770991
1750,629.287841796875,182.08518005004296
1760,640.5951538085938,176.25764821322068
1770,634.7166137695312,186.41514645367
1780,635.9700317382812,193.41477495151045
1790,643.229248046875,181.56451209914368
1800,633.599365234375,197.88892576463013
1810,624.146484375,208.75077967752532
1820,614.7050170898438,218.05927211996126
1830,611.6107177734375,227.08322374290864
1840,635.5927734375,198.51265483723205
1850,616.7384643554688,228.4573935450735
1860,643.1434936523438,199.57720430564416
1870,631.8194580078125,216.96690047732878
1880,650.3690185546875,195.11214591874324
1890,634.3094482421875,208.19372767453365
1900,634.1943969726562,213.66804274122907
1910,629.9727172851562,214.31341374827923
1920,628.062255859375,220.47829073385893
1930,614.6786499023438,233.96509679334235
1940,627.5333862304688,220.33004606182257
1950,632.7129516601562,212.3696530531831
1960,629.613525390625,215.33502935630702
1970,628.5398559570312,217.32098332942704
1980,644.2035522460938,198.98176889980286
1990,633.4963989257812,212.7368661048527
2000,639.8095092773438,207.23575429974932
2010,616.3114624023438,236.30239093933346
2020,628.587890625,220.49444842997642
2030,616.5035400390625,232.10665043460008
2040,637.7586669921875,213.41327004693358
