#"Step","Potential Energy (kJ/mole)","Temperature (K)"
10,967.5542602539062,2.278898532900248
20,970.2366333007812,3.4634608219697784
30,972.2988891601562,5.268080677339946
40,974.7357177734375,5.512817572817816
50,974.808837890625,7.428151307453044
60,976.8623046875,9.901093924154448
70,980.3287353515625,10.76443469929192
80,979.9547119140625,13.104385353840128
90,980.9891357421875,14.39271629511669
100,983.8480834960938,14.357169961035561
110,986.0687866210938,16.200744731153566
120,986.529296875,19.86936808972259
130,991.57861328125,17.63555175351317
140,994.4950561523438,17.63817646784931
150,993.998779296875,19.443460327500325
160,996.46240234375,20.83994505149326
170,995.052001953125,24.40039365218305
180,999.0137939453125,24.93167193540065
190,999.6161499023438,26.840748819854014
200,1002.3179931640625,26.27587408078206
210,1003.22021484375,29.116324098159932
220,1006.5108642578125,30.178258755683306
230,1005.1610717773438,34.84289545288262
240,1005.49462890625,38.51403582828029
250,1010.619873046875,38.512827153825214
260,1011.022216796875,38.201806225020526
270,1007.9896240234375,43.84228578492881
280,1013.1283569335938,40.995649938126654
290,1015.8831787109375,42.00326878243848
300,1020.398681640625,43.76306706169571
310,1026.4652099609375,41.575192844496605
320,1025.589599609375,43.144191105160814
330,1024.6220703125,47.99309022095721
340,1034.682373046875,42.40663912063895
350,1030.7880859375,46.43151228017845
360,1026.1336669921875,51.872425730474546
370,1033.21484375,48.93033244816377
380,1030.479248046875,54.985978387862474
390,1032.8779296875,54.68731777309094
400,1037.923828125,53.08970411249929
410,1033.71826171875,60.63138367328346
420,1038.4019775390625,59.779904798251216
430,1044.6746826171875,58.42617270039708
440,1045.0943603515625,61.46771521335886
450,1046.138671875,64.58717286906317
460,1051.667724609375,63.85284452306528
470,1051.31494140625,69.32853821028166
480,1052.15283203125,70.74813281782477
490,1054.058837890625,74.6534279770665
500,1064.823974609375,68.13285043556532
510,1066.8369140625,67.98559825342973
520,1064.13427734375,75.01653739286076
530,1071.937255859375,69.61322832622628
540,1055.8297119140625,86.4148106389871
550,1069.259033203125,77.14756286934289
560,1065.1871337890625,82.61817906872547
570,1082.03759765625,72.5714317453893
580,1069.29541015625,84.32770342048289
590,1073.146728515625,84.30707761941227
600,1082.2490234375,81.96288274562698
610,1089.015869140625,76.71370567483515
620,1078.93115234375,89.45217834134
630,1086.9041748046875,85.01653667301308
640,1070.8927001953125,99.7407401333443
650,1090.731689453125,83.75509031435364
660,1079.132568359375,89.85463677164857
670,1071.122314453125,100.06366308542079
680,1089.5665283203125,89.31563999202677
690,1085.1068115234375,91.34636459057874
700,1085.02294921875,94.3503788899804
710,1085.190185546875,98.31693530842497
720,1101.484130859375,90.86723123466311
730,1105.997314453125,92.40934117145498
740,1101.86328125,97.97322574218843
750,1104.4921875,97.81406782611708
760,1104.1851806640625,97.19019152309043
770,1106.317626953125,96.94896961134393
780,1107.2867431640625,96.36677463127964
790,1105.77978515625,101.34912288584948
800,1098.878173828125,108.12140912422483
810,1115.7137451171875,96.50061934539146
820,1084.696044921875,119.76036505120544
830,1123.124267578125,94.51180264500805
840,1104.2415771484375,106.59515002925058
850,1113.9150390625,102.0898167229863
860,1100.17431640625,115.90546747839275
870,1112.479248046875,106.59893030381757
880,1106.7933349609375,112.13848231296426
890,1116.7061767578125,109.07326595187341
900,1119.786376953125,109.79421001012645
910,1128.1494140625,107.25545889626548
920,1124.34375,110.62947197541007
930,1127.489990234375,111.91734316840684
940,1133.53271484375,108.46118670363941
950,1134.37255859375,110.36129374968924
960,1125.5570068359375,115.55036028529065
970,1127.633056640625,114.04311813987977
980,1121.4842529296875,115.82467355691718
990,1112.245361328125,124.28066040599434
1000,1126.908203125,114.06678757302473
1010,1112.1387939453125,122.69828539758693
1020,1111.1121826171875,124.62552589938707
1030,1115.679931640625,123.30815847958219
1040,1124.1785888671875,119.28199988283889
1050,1123.115966796875,120.81006489945284
1060,1129.5966796875,118.3295618488544
1070,1133.4324951171875,118.99793762026808
1080,1142.77392578125,112.42487041645741
1090,1121.337158203125,127.68779476385959
1100,1132.5706787109375,117.2540552735499
1110,1127.10498046875,121.86203748254471
1120,1135.989013671875,114.51087132758347
1130,1120.50537109375,133.4696546183556
1140,1136.263427734375,121.68915739802884
1150,1118.4298095703125,136.72476984549795
1160,1134.6966552734375,123.25406744242075
1170,1121.002685546875,136.59632291330033
1180,1133.6708984375,128.5223581922369
1190,1131.189697265625,134.021618030584
1200,1142.3665771484375,126.96071950885282
1210,1134.263427734375,135.2742625829562
1220,1144.7252197265625,128.27106196017073
1230,1148.3212890625,125.99972938146753
1240,1146.62060546875,129.57935501978469
1250,1149.3055419921875,134.82478292218113
1260,1147.01171875,138.86881593054233
1270,1144.9656982421875,141.3357651570894
1280,1152.549072265625,139.8521176246406
1290,1155.621337890625,142.5556181034804
1300,1145.9833984375,149.5134451168208
1310,1148.641357421875,149.2979943563272
1320,1148.1837158203125,151.3862463289245
1330,1143.216796875,156.07321171782942
1340,1148.3009033203125,154.9789999175873
1350,1158.89013671875,149.3138652395319
1360,1153.323486328125,158.60398158008795
1370,1159.42236328125,148.83166087673962
1380,1151.92529296875,157.92349515321857
1390,1183.552490234375,133.96219135732306
1400,1177.898193359375,144.43399371044015
1410,1176.100830078125,146.70196739013727
1420,1174.909912109375,151.8920103788858
1430,1180.08984375,146.3648196681233
1440,1157.8818359375,166.47679975654918
1450,1178.4912109375,150.11324468702196
1460,1162.835205078125,164.4596256529055
1470,1173.2412109375,156.18130076894278
1480,1166.105224609375,161.2835657529188
1490,1171.6754150390625,157.2163592766825
1500,1172.3077392578125,158.80158227230424
1510,1171.4244384765625,158.0380859610517
1520,1177.939208984375,160.07258889262312
1530,1192.7801513671875,146.16848873715082
1540,1166.32421875,172.24407069817696
1550,1190.5526123046875,157.1307707116486
1560,1206.56201171875,151.6712293860405
1570,1196.2110595703125,158.5200832761258
